CLI Config ID,Release Config ID,Firmware Type,Title,Flash Vendor,Flash Geometry,Flash Type,Flash Part Number,Package Type,Package Count,Package Density,Package Die Count,Raw Capacity,User Capacity,512 LBA Count,512 Plus DIF LBA Count,520 LBA Count,524 LBA Count,4096 LBA Count,4096 Plus DIF LBA Count,Non 512 Sector Size,RAISE ON,Version Demo,Version Release,Topology ID,SATA Speed,Write IOPs,Firmware Fuse(?),Industrial Features,CLI Build ID,Release Build ID,Valid Flag,Release Status,Firmware Worksheet,Parent Folder
C20077,20077,SF-2141,SF-2141 48GB Micron20 MLC TSOP 6xMT29F64G08CBABAWP (RAISE OFF),Micron,20,MLC,MT29F64G08CBABAWP,TSOP,6,64,5260371,48,48,93789360,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-3L-S,3,10000,65280,0,PP-C01380,PP-R01380,1,External,Universal,SF-2281_Board
C20078,20078,SF-2141,SF-2141 32GB Micron20 MLC TSOP 4xMT29F64G08CBABAWP (RAISE OFF),Micron,20,MLC,MT29F64G08CBABAWP,TSOP,4,64,5260371,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-4L,3,10000,65280,0,PP-C01379,PP-R01379,1,External,Universal,SF-2281_Board
C20079,20079,SF-2141,SF-2141 24GB Micron25 MLC TSOP 6xMT29F32G08CBACAWP (RAISE OFF),Micron,25,MLC,MT29F32G08CBACAWP,TSOP,6,64,5260356,24,24,46905264,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-3L,3,10000,65280,0,PP-C01497,PP-R01497,1,External,Adata,SF-2281_Board
C20080,20080,SF-2141,SF-2141 24GB Micron25 MLC BGA 3xMT29F64G08CECCBH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CECCBH1,BGA,3,64,5260356,24,24,46905264,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-3L,3,10000,65280,0,PP-C01502,PP-R01502,1,External,Adata,SF-2281_Board
C20081,20081,SF-2141,SF-2141 32GB Micron25 MLC BGA 4xMT29F64G08CECCBH1 (RAISE OFF),Micron,25,MLC,MT29F64G08CECCBH1,BGA,4,64,5260356,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,3,10000,65280,0,PP-C01429,PP-R01429,1,External,Adata,SF-2281_Board
C20082,20082,SF-2141-Hynix,SF-2141-Hynix 32GB Hynix26 MLC BGA 2xH27QDG8VEBIR (RAISE OFF)*,Hynix,26,MLC,H27QDG8VEBIR,BGA,2,128,5260369,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-4L,3,10000,65280,0,PP-C01508,PP-R01508,1,External,Hynix*,SF-2281_Board
C20083,20083,SF-2141,SF-2141 24GB Micron20 MLC TSOP 3xMT29F64G08CBABBWP (RAISE OFF),Micron,20,MLC,MT29F64G08CBABBWP,TSOP,3,64,5260371,24,24,46905264,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-3L,3,10000,65280,0,PP-C01640,PP-R01640,1,External,Universal,SF-2281_Board
C20084,20084,SF-2141,SF-2141 32GB Micron20 MLC TSOP 4xMT29F64G08CBABBWP (RAISE OFF),Micron,20,MLC,MT29F64G08CBABBWP,TSOP,4,64,5260371,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-4L,3,10000,65280,0,PP-C01304,PP-R01304,1,External,Universal,SF-2281_Board
C20086,20086,SF-2141,SF-2141 32GB Intel25 MLC TSOP 4xJS29F64G08ACME3 (RAISE OFF,  DS=3mA),Intel,25,MLC,JS29F64G08ACME3,TSOP,4,64,5260371,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-4L,3,10000,65280,0,PP-C01674,PP-R01674,1,External,Kingston,SF-2281_Board
C20087,20087,SF-2141,SF-2141 64GB Intel25 MLC TSOP 4xJS29F16B08CCME3 (RAISE OFF,  DS=3mA),Intel,25,MLC,JS29F16B08CCME3,TSOP,4,128,5260356,64,64,125045424,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-4L,3,10000,65280,0,PP-C01675,PP-R01675,1,External,Kingston,SF-2281_Board
C20088,20088,SF-2141,SF-2141 12GB Micron25 MLC TSOP 3xMT29F32G08CBACAWP (RAISE OFF),Micron,25,MLC,MT29F32G08CBACAWP,TSOP,3,32,5260371,12,12,23463216,0,0,0,0,0,0,False,TBD,5.0.6,1Q-1C-1D-3L,3,10000,65280,0,PP-C01819,PP-R01819,1,External,Universal,SF-2281_Board
C20089,20089,SF-2141,SF-2141 24GB Intel20 MLC TSOP 3xJS29F64G08ACMF3 (RAISE OFF),Intel,20,MLC,JS29F64G08ACMF3,TSOP,3,64,5260371,24,24,46905264,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-3L,3,10000,65280,0,PP-C01075,PP-R01075,1,External,Universal,SF-2281_Board
C20090,20090,SF-2141,SF-2141 64GB Micron20 MLC TSOP 4xMT29F128G08CFABBWP (RAISE OFF),Micron,20,MLC,MT29F128G08CFABBWP,TSOP,4,128,5260356,64,64,125045424,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-4L,3,10000,65280,0,PP-C01305,PP-R01305,1,External,Universal,SF-2281_Board
C20091,20091,SF-2141,SF-2141 32GB Intel20 MLC TSOP 4xJS29F64G08ACMF3 (RAISE OFF),Intel,20,MLC,JS29F64G08ACMF3,TSOP,4,64,5260371,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-4L,3,10000,65280,0,PP-C01076,PP-R01076,1,External,Universal,SF-2281_Board
C20092,20092,SF-2141,SF-2141 32GB Micron20 MLC TSOP 2xMT29F128G08CFABBWP (RAISE OFF),Micron,20,MLC,MT29F128G08CFABBWP,TSOP,2,128,5260356,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-4L,3,10000,65280,0,PP-C02530,PP-R02530,1,External,Universal,SF-2281_Board
C20093,20093,SF-2141,SF-2141 48GB Micron20 MLC TSOP 3xMT29F128G08CFABBWP (RAISE OFF),Micron,20,MLC,MT29F128G08CFABBWP,TSOP,3,128,5260356,48,48,93789360,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-3L,3,10000,65280,0,PP-C02531,PP-R02531,1,External,Universal,SF-2281_Board
C20094,20094,SF-2141,SF-2141 32GB Micron20 MLC TSOP 2xMT29F128G08CFABAWP (RAISE OFF),Micron,20,MLC,MT29F128G08CFABAWP,TSOP,2,128,5260356,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-1D-4L,3,10000,65280,0,PP-C02642,PP-R02642,1,External,Universal,SF-2281_Board
C20095,20095,SF-2141,SF-2141 48GB Micron20 MLC TSOP 3xMT29F128G08CFABAWP (RAISE OFF),Micron,20,MLC,MT29F128G08CFABAWP,TSOP,3,128,5260356,48,48,93789360,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-3L,3,10000,65280,0,PP-C02643,PP-R02643,1,External,Universal,SF-2281_Board
C20096,20096,SF-2141,SF-2141 64GB Micron20 MLC TSOP 4xMT29F128G08CFABAWP (RAISE OFF),Micron,20,MLC,MT29F128G08CFABAWP,TSOP,4,128,5260356,64,64,125045424,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-1D-4L,3,10000,65280,0,PP-C02644,PP-R02644,1,External,Universal,SF-2281_Board
C20097,20097,SF-2141,SF-2141 96GB Micron20 MLC TSOP 3xMT29F256G08CJABAWP (RAISE OFF),Micron,20,MLC,MT29F256G08CJABAWP,TSOP,3,256,5260369,96,96,187557552,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-2D-3L,3,10000,65280,0,PP-C01933,PP-R01933,1,External,Universal,SF-2281_Board
C20098,20098,SF-2141,SF-2141 128GB Micron20 MLC TSOP 4xMT29F256G08CJABAWP (RAISE OFF),Micron,20,MLC,MT29F256G08CJABAWP,TSOP,4,256,5260369,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-2D-4L,3,10000,65280,0,PP-C01934,PP-R01934,1,External,Universal,SF-2281_Board
C20099,20099,SF-2141,SF-2141 119GB Micron20 MLC TSOP 4xMT29F256G08CJABAWP,Micron,20,MLC,MT29F256G08CJABAWP,TSOP,4,256,5260369,128,119,232488144,0,0,0,0,0,0,True,TBD,TBD,1Q-2C-2D-4L,3,10000,65280,0,PP-C01934,PP-R01934,1,External,Universal,SF-2281_Board
C20100,20100,SF-2141,SF-2141 89GB Micron20 MLC TSOP 3xMT29F256G08CJABAWP,Micron,20,MLC,MT29F256G08CJABAWP,TSOP,3,256,5260369,96,89,173883024,0,0,0,0,0,0,True,TBD,TBD,1Q-2C-2D-3L,3,10000,65280,0,PP-C01933,PP-R01933,1,External,Universal,SF-2281_Board
C20101,20101,SF-2141,SF-2141 57GB Micron20 MLC TSOP 4xMT29F128G08CFABAWP,Micron,20,MLC,MT29F128G08CFABAWP,TSOP,4,128,5260356,64,57,111370896,0,0,0,0,0,0,True,TBD,TBD,1Q-2C-1D-4L,3,10000,65280,0,PP-C02899,PP-R02899,1,External,Universal,SF-2281_Board
C20102,20102,SF-2141,SF-2141 40GB Micron20 MLC TSOP 3xMT29F128G08CFABAWP,Micron,20,MLC,MT29F128G08CFABAWP,TSOP,3,128,5260356,48,40,78161328,0,0,0,0,0,0,True,TBD,TBD,1Q-2C-1D-3L,3,10000,65280,0,PP-C02898,PP-R02898,1,External,Universal,SF-2281_Board
C21001,21001,SF-2181,SF-2181 25GB Toshiba32 hMLC BGA 4xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,4,64,5260356,32,25,48858768,0,0,0,0,0,0,True,Beta2,MP1,2Q-1C-1D-4L,3,20000,65024,0,PP-C00001,PP-R00001,1,External,Universal,SF-2281_Board
C21002,21002,SF-2181,SF-2181 40GB Toshiba32 hMLC BGA 6xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,6,64,5260356,48,40,78161328,0,0,0,0,0,0,True,MP1p1,MP2,2Q-2C-1D-3L,3,20000,65024,0,PP-C00002,PP-R00002,1,External,Universal,SF-2281_Board
C21003,21003,SF-2181,SF-2181 60GB Toshiba32 hMLC BGA 8xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,8,64,5260356,64,60,117231408,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-4L,3,20000,65024,0,PP-C00003,PP-R00003,1,External,Universal,SF-2281_Board
C21004,21004,SF-2181,SF-2181 80GB Toshiba32 hMLC BGA 12xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,12,64,5260356,96,80,156301488,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,65024,0,PP-C00496,PP-R00496,1,External,Universal,SF-2281_Board
C21005,21005,SF-2181,SF-2181 90GB Toshiba32 hMLC BGA 12xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,12,64,5260356,96,90,175836528,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,65024,0,PP-C00496,PP-R00496,1,External,Universal,SF-2281_Board
C21006,21006,SF-2181,SF-2181 120GB Toshiba32 hMLC BGA 16xTH58TAG6D2FBA49,Toshiba,32,hMLC,TH58TAG6D2FBA49,BGA,16,64,5260356,128,120,234441648,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-4L-S,3,20000,65024,0,PP-C00497,PP-R00497,1,External,Universal,SF-2281_Board
C21007,21007,SF-2181,SF-2181 40GB Toshiba32 hMLC BGA 3xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,3,128,5260369,48,40,78161328,0,0,0,0,0,0,True,MP1p1,MP2,2Q-2C-1D-3L,3,20000,65024,0,PP-C00002,PP-R00002,1,External,Universal,SF-2281_Board
C21008,21008,SF-2181,SF-2181 60GB Toshiba32 hMLC BGA 4xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,4,128,5260369,64,60,117231408,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-4L,3,20000,65024,0,PP-C00003,PP-R00003,1,External,Universal,SF-2281_Board
C21009,21009,SF-2181,SF-2181 80GB Toshiba32 hMLC BGA 6xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,6,128,5260369,96,80,156301488,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L,3,20000,65024,0,PP-C00004,PP-R00004,1,External,Universal,SF-2281_Board
C21010,21010,SF-2181,SF-2181 90GB Toshiba32 hMLC BGA 6xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,6,128,5260369,96,90,175836528,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L,3,20000,65024,0,PP-C00004,PP-R00004,1,External,Universal,SF-2281_Board
C21011,21011,SF-2181,SF-2181 120GB Toshiba32 hMLC BGA 8xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,8,128,5260369,128,120,234441648,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-4L,3,20000,65024,0,PP-C00005,PP-R00005,1,External,Universal,SF-2281_Board
C21012,21012,SF-2181,SF-2181 160GB Toshiba32 hMLC BGA 12xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,12,128,5260369,192,160,312581808,0,0,0,0,0,0,True,MP1p1,MP2,2Q-8C-1D-3L,3,20000,65024,0,PP-C00006,PP-R00006,1,External,Universal,SF-2281_Board
C21013,21013,SF-2181,SF-2181 180GB Toshiba32 hMLC BGA 12xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,12,128,5260369,192,180,351651888,0,0,0,0,0,0,True,MP1p1,MP2,2Q-8C-1D-3L,3,20000,65024,0,PP-C00006,PP-R00006,1,External,Universal,SF-2281_Board
C21014,21014,SF-2181,SF-2181 240GB Toshiba32 hMLC BGA 16xTH58TAG7D2FBA89,Toshiba,32,hMLC,TH58TAG7D2FBA89,BGA,16,128,5260369,256,240,468862128,0,0,0,0,0,0,True,Beta2,MP1,2Q-8C-1D-4L,3,20000,65024,0,PP-C00007,PP-R00007,1,External,Universal,SF-2281_Board
C21015,21015,SF-2181,SF-2181 80GB Toshiba32 hMLC BGA 3xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,3,256,5260344,96,80,156301488,0,0,0,0,0,0,True,MP1p1,MP2,2Q-2C-2D-3L,3,20000,65024,0,PP-C00008,PP-R00008,1,External,Universal,SF-2281_Board
C21016,21016,SF-2181,SF-2181 90GB Toshiba32 hMLC BGA 3xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,3,256,5260344,96,90,175836528,0,0,0,0,0,0,True,MP1p1,MP2,2Q-2C-2D-3L,3,20000,65024,0,PP-C00008,PP-R00008,1,External,Universal,SF-2281_Board
C21017,21017,SF-2181,SF-2181 120GB Toshiba32 hMLC BGA 4xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,4,256,5260344,128,120,234441648,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-2D-4L,3,20000,65024,0,PP-C00009,PP-R00009,1,External,Universal,SF-2281_Board
C21018,21018,SF-2181,SF-2181 160GB Toshiba32 hMLC BGA 6xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,6,256,5260344,192,160,312581808,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-2D-3L,3,20000,65024,0,PP-C00010,PP-R00010,1,External,Universal,SF-2281_Board
C21019,21019,SF-2181,SF-2181 180GB Toshiba32 hMLC BGA 6xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,6,256,5260344,192,180,351651888,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-2D-3L,3,20000,65024,0,PP-C00010,PP-R00010,1,External,Universal,SF-2281_Board
C21020,21020,SF-2181,SF-2181 240GB Toshiba32 hMLC BGA 8xTH58TAG8D2FBA89,Toshiba,32,hMLC,TH58TAG8D2FBA89,BGA,8,256,5260344,256,240,468862128,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-2D-4L,3,20000,65024,0,PP-C00011,PP-R00011,1,External,Universal,SF-2281_Board
C21021,21021,SF-2181,SF-2181 55GB Micron25 MLC BGA 8xMT29F64G08CBCABH1,Micron,25,MLC,MT29F64G08CBCABH1,BGA,8,64,5260371,64,55,107463888,0,0,0,0,0,0,True,Beta2,MP1,2Q-1C-1D-4L,3,20000,65024,0,PP-C00063,PP-R00063,1,External,Universal,SF-2281_Board
C21024,21024,SF-2181,SF-2181 55GB Micron25 MLC BGA 4xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,4,128,5260356,64,55,107463888,0,0,0,0,0,0,True,Beta2,MP1,2Q-1C-1D-4L,3,20000,65024,0,PP-C00063,PP-R00063,1,External,Universal,SF-2281_Board
C21025,21025,SF-2181,SF-2181 80GB Micron25 MLC BGA 6xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,6,128,5260356,96,80,156301488,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-3L,3,20000,65024,0,PP-C00064,PP-R00064,1,External,Universal,SF-2281_Board
C21026,21026,SF-2181,SF-2181 120GB Micron25 MLC BGA 8xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,8,128,5260356,128,120,234441648,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-4L,3,20000,65024,0,PP-C00065,PP-R00065,1,External,Universal,SF-2281_Board
C21027,21027,SF-2181,SF-2181 160GB Micron25 MLC BGA 12xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,12,128,5260356,192,160,312581808,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-3L-S,3,20000,65024,0,PP-C00498,PP-R00498,1,External,Universal,SF-2281_Board
C21028,21028,SF-2181,SF-2181 180GB Micron25 MLC BGA 12xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,12,128,5260356,192,180,351651888,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-3L-S,3,20000,65024,0,PP-C00498,PP-R00498,1,External,Universal,SF-2281_Board
C21029,21029,SF-2181,SF-2181 240GB Micron25 MLC BGA 16xMT29F128G08CECABH1,Micron,25,MLC,MT29F128G08CECABH1,BGA,16,128,5260356,256,240,468862128,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-4L-S,3,20000,65024,0,PP-C00499,PP-R00499,1,External,Universal,SF-2281_Board
C21030,21030,SF-2181,SF-2181 80GB Micron25 MLC BGA 3xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,3,256,5260369,96,80,156301488,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-3L,3,20000,65024,0,PP-C00064,PP-R00064,1,External,Universal,SF-2281_Board
C21031,21031,SF-2181,SF-2181 120GB Micron25 MLC BGA 4xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,4,256,5260369,128,120,234441648,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-4L,3,20000,65024,0,PP-C00065,PP-R00065,1,External,Universal,SF-2281_Board
C21032,21032,SF-2181,SF-2181 160GB Micron25 MLC BGA 6xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,6,256,5260369,192,160,312581808,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-3L,3,20000,65024,0,PP-C00066,PP-R00066,1,External,Universal,SF-2281_Board
C21033,21033,SF-2181,SF-2181 180GB Micron25 MLC BGA 6xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,6,256,5260369,192,180,351651888,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-3L,3,20000,65024,0,PP-C00066,PP-R00066,1,External,Universal,SF-2281_Board
C21034,21034,SF-2181,SF-2181 240GB Micron25 MLC BGA 8xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,8,256,5260369,256,240,468862128,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-4L,3,20000,65024,0,PP-C00067,PP-R00067,1,External,Universal,SF-2281_Board
C21035,21035,SF-2181,SF-2181 360GB Micron25 MLC BGA 12xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,12,256,5260369,384,360,703282608,0,0,0,0,0,0,True,Beta2,MP1,2Q-8C-1D-3L,3,20000,65024,0,PP-C00068,PP-R00068,1,External,Universal,SF-2281_Board
C21036,21036,SF-2181,SF-2181 480GB Micron25 MLC BGA 16xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,16,256,5260369,512,480,937703088,0,0,0,0,0,0,True,Beta2,MP1,2Q-8C-1D-4L,3,20000,65024,0,PP-C00069,PP-R00069,1,External,Universal,SF-2281_Board
C21037,21037,SF-2181,SF-2181 160GB Micron25 MLC BGA 3xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,3,512,5260344,192,160,312581808,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-2D-3L,3,20000,65024,0,PP-C00070,PP-R00070,1,External,Universal,SF-2281_Board
C21038,21038,SF-2181,SF-2181 180GB Micron25 MLC BGA 3xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,3,512,5260344,192,180,351651888,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-2D-3L,3,20000,65024,0,PP-C00070,PP-R00070,1,External,Universal,SF-2281_Board
C21039,21039,SF-2181,SF-2181 240GB Micron25 MLC BGA 4xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,4,512,5260344,256,240,468862128,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-2D-4L,3,20000,65024,0,PP-C00071,PP-R00071,1,External,Universal,SF-2281_Board
C21040,21040,SF-2181,SF-2181 360GB Micron25 MLC BGA 6xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,6,512,5260344,384,360,703282608,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-2D-3L,3,20000,65024,0,PP-C00072,PP-R00072,1,External,Universal,SF-2281_Board
C21041,21041,SF-2181,SF-2181 480GB Micron25 MLC BGA 8xMT29F512G08CUCABH3,Micron,25,MLC,MT29F512G08CUCABH3,BGA,8,512,5260344,512,480,937703088,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-2D-4L,3,20000,65024,0,PP-C00073,PP-R00073,1,External,Universal,SF-2281_Board
C21042,21042,SF-2181,SF-2181 25GB Samsung32 eMLC BGA 4xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,4,64,5260356,32,25,48858768,0,0,0,0,0,0,True,Beta2,MP1,2Q-1C-1D-4L,3,20000,65024,0,PP-C00239,PP-R00239,1,External,Universal,SF-2281_Board
C21043,21043,SF-2181,SF-2181 40GB Samsung32 eMLC BGA 6xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,6,64,5260356,48,40,78161328,0,0,0,0,0,0,True,MP1p1,MP2,2Q-2C-1D-3L,3,20000,65024,0,PP-C00240,PP-R00240,1,External,Universal,SF-2281_Board
C21044,21044,SF-2181,SF-2181 60GB Samsung32 eMLC BGA 8xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,8,64,5260356,64,60,117231408,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-4L,3,20000,65024,0,PP-C00241,PP-R00241,1,External,Universal,SF-2281_Board
C21045,21045,SF-2181,SF-2181 80GB Samsung32 eMLC BGA 12xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,12,64,5260356,96,80,156301488,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,65024,0,PP-C00500,PP-R00500,1,External,Universal,SF-2281_Board
C21046,21046,SF-2181,SF-2181 90GB Samsung32 eMLC BGA 12xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,12,64,5260356,96,90,175836528,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L-S,3,20000,65024,0,PP-C00500,PP-R00500,1,External,Universal,SF-2281_Board
C21047,21047,SF-2181,SF-2181 120GB Samsung32 eMLC BGA 16xK9LCGD8U1M,Samsung,32,eMLC,K9LCGD8U1M,BGA,16,64,5260356,128,120,234441648,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-4L-S,3,20000,65024,0,PP-C00501,PP-R00501,1,External,Universal,SF-2281_Board
C21048,21048,SF-2181,SF-2181 40GB Samsung32 eMLC BGA 3xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,3,128,5260369,48,40,78161328,0,0,0,0,0,0,True,MP1p1,MP2,2Q-2C-1D-3L,3,20000,65024,0,PP-C00240,PP-R00240,1,External,Universal,SF-2281_Board
C21049,21049,SF-2181,SF-2181 60GB Samsung32 eMLC BGA 4xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,4,128,5260369,64,60,117231408,0,0,0,0,0,0,True,Beta2,MP1,2Q-2C-1D-4L,3,20000,65024,0,PP-C00241,PP-R00241,1,External,Universal,SF-2281_Board
C21050,21050,SF-2181,SF-2181 80GB Samsung32 eMLC BGA 6xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,6,128,5260369,96,80,156301488,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L,3,20000,65024,0,PP-C00242,PP-R00242,1,External,Universal,SF-2281_Board
C21051,21051,SF-2181,SF-2181 90GB Samsung32 eMLC BGA 6xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,6,128,5260369,96,90,175836528,0,0,0,0,0,0,True,MP1p1,MP2,2Q-4C-1D-3L,3,20000,65024,0,PP-C00242,PP-R00242,1,External,Universal,SF-2281_Board
C21052,21052,SF-2181,SF-2181 120GB Samsung32 eMLC BGA 8xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,8,128,5260369,128,120,234441648,0,0,0,0,0,0,True,Beta2,MP1,2Q-4C-1D-4L,3,20000,65024,0,PP-C00243,PP-R00243,1,External,Universal,SF-2281_Board
C21053,21053,SF-2181,SF-2181 160GB Samsung32 eMLC BGA 12xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,12,128,5260369,192,160,312581808,0,0,0,0,0,0,True,MP1p1,MP2,2Q-8C-1D-3L,3,20000,65024,0,PP-C00244,PP-R00244,1,External,Universal,SF-2281_Board
C21054,21054,SF-2181,SF-2181 180GB Samsung32 eMLC BGA 12xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,12,128,5260369,192,180,351651888,0,0,0,0,0,0,True,MP1p1,MP2,2Q-8C-1D-3L,3,20000,65024,0,PP-C00244,PP-R00244,1,External,Universal,SF-2281_Board
C21055,21055,SF-2181,SF-2181 240GB Samsung32 eMLC BGA 16xK9HDGD8U5M,Samsung,32,eMLC,K9HDGD8U5M,BGA,16,128,5260369,256,240,468862128,0,0,0,0,0,0,True,Beta2,MP1,2Q-8C-1D-4L,3,20000,65024,0,PP-C00245,PP-R00245,1,External,Universal,SF-2281_Board
